t,air_temperature,humidity,ambient_CO2,Wind,PARi,,date,,,
1644,19.6,0.59810011,471.1666667,1.475833333,1668.391667,,5/8/2024 12:00,,,
1645,19.34166667,0.578501338,472.1666667,2.106666667,1656.141667,,5/8/2024 13:00,,,
1646,19.05,0.592755048,472.1666667,2.483333333,1803.75,,5/8/2024 14:00,,,
1647,17.95,0.61123723,473.6666667,2.535833333,1365.333333,,5/8/2024 15:00,,,
1648,17.025,0.621368403,475.1666667,1.82,946.3416667,,5/8/2024 16:00,,,
1649,15.50833333,0.611421008,478.3333333,1.654166667,463.6833333,,5/8/2024 17:00,,,
1650,13.35833333,0.64946658,485.1666667,1.725,57.275,,5/8/2024 18:00,,,
1651,12.05833333,0.692243833,489.1666667,1.1425,0.075,,5/8/2024 19:00,,,
1652,11.925,0.637655205,486.6666667,1.641666667,0,,5/8/2024 20:00,,,
1653,11.49166667,0.653562654,486.6666667,1.42,0,,5/8/2024 21:00,,,
1654,10.825,0.701722808,490.5,1.091666667,0,,5/8/2024 22:00,,,
1655,10.49166667,0.702983309,488.3333333,0.956666667,0,,5/8/2024 23:00,,,
1656,9.541666667,0.741596639,493.8333333,0.623333333,0,,5/9/2024 0:00,,,
1657,8.341666667,0.782707795,515.1666667,0.38,0,,5/9/2024 1:00,,,
1658,8.591666667,0.771743995,497.1666667,0.628333333,0,,5/9/2024 2:00,,,
1659,9.825,0.733626253,492.1666667,0.953333333,0,,5/9/2024 3:00,,,
1660,10.675,0.695945946,489.8333333,1.1175,0.383333333,,5/9/2024 4:00,,,
1661,10.83333333,0.688423487,488,0.885,42.9,,5/9/2024 5:00,,,
1662,11.45833333,0.686692109,482.6666667,0.863333333,188.3833333,,5/9/2024 6:00,,,
1663,13.125,0.651329582,474.8333333,1.575833333,620.85,,5/9/2024 7:00,,,
1664,14.55,0.617359782,471.6666667,1.783333333,1021.258333,,5/9/2024 8:00,,,
1665,16.475,0.579484902,469,2.055833333,1793.525,,5/9/2024 9:00,,,
1666,16.75833333,0.556099266,469.3333333,2.258333333,2079.325,,5/9/2024 10:00,,,
1667,17.2,0.536038713,471.1666667,2.22,2188.958333,,5/9/2024 11:00,,,
1668,17.65,0.504791013,469.5,2.1,2213.833333,,5/9/2024 12:00,,,
1669,17.96666667,0.493070751,470,2.418333333,2041.058333,,5/9/2024 13:00,,,
1670,17.98333333,0.47781101,471.3333333,2.364166667,1757.841667,,5/9/2024 14:00,,,
1671,17.84166667,0.467069289,471.8333333,2.139166667,1373.65,,5/9/2024 15:00,,,
1672,17.45833333,0.442494149,470.3333333,1.606666667,925.85,,5/9/2024 16:00,,,
1673,15.99166667,0.474793767,478.3333333,1.3275,445.6166667,,5/9/2024 17:00,,,
1674,13.2,0.557211749,488.3333333,0.845,74.30833333,,5/9/2024 18:00,,,
1675,10.01666667,0.704807041,521.3333333,0.3225,0.091666667,,5/9/2024 19:00,,,
1676,8.216666667,0.777522936,539.1666667,0.451666667,0,,5/9/2024 20:00,,,
1677,7.908333333,0.759186865,512.8333333,0.6225,0,,5/9/2024 21:00,,,
1678,6.458333333,0.837819186,537.5,0.388333333,0,,5/9/2024 22:00,,,
1679,5.241666667,0.875023492,566.6666667,0.321666667,0,,5/9/2024 23:00,,,
1680,4.641666667,0.898238748,589.5,0.345,0,,5/10/2024 0:00,,,
1681,4.241666667,0.922504026,577.3333333,0.3425,0,,5/10/2024 1:00,,,
1682,4.075,0.920634921,585.1666667,0.2725,0,,5/10/2024 2:00,,,
1683,3.758333333,0.936299081,578.3333333,0.254166667,0,,5/10/2024 3:00,,,
1684,3.841666667,0.928586214,574.6666667,0.245,1.266666667,,5/10/2024 4:00,,,
1685,4.808333333,0.953676896,559.8333333,0.205,121.0333333,,5/10/2024 5:00,,,
1686,9.508333333,0.93986855,507.5,0.3025,491.8333333,,5/10/2024 6:00,,,
1687,14.00833333,0.620904836,496.6666667,0.661666667,922.2166667,,5/10/2024 7:00,,,
1688,16.60833333,0.472197705,492.8333333,0.86,1353.483333,,5/10/2024 8:00,,,
1689,17.98333333,0.512037486,500.3333333,0.921666667,1718.666667,,5/10/2024 9:00,,,
1690,19.35833333,0.526816223,507,1.175,2027.625,,5/10/2024 10:00,,,
1691,20.225,0.563963711,500.5,1.6,2154.858333,,5/10/2024 11:00,,,
1692,20.85833333,0.589115278,494,1.599166667,2177.958333,,5/10/2024 12:00,,,
1693,21.43333333,0.606019063,494,1.615,2003.6,,5/10/2024 13:00,,,
1694,21.50833333,0.610587853,493.5,1.755833333,1722.916667,,5/10/2024 14:00,,,
1695,21.39166667,0.607958636,495,1.5225,1332.966667,,5/10/2024 15:00,,,
1696,20.65,0.644006298,496.5,1.565833333,884.3416667,,5/10/2024 16:00,,,
1697,19.84166667,0.680261833,502.3333333,1.07,417.4833333,,5/10/2024 17:00,,,
1698,17.5,0.77482727,519,0.723333333,70.98333333,,5/10/2024 18:00,,,
1699,15.35833333,0.830913259,546.6666667,0.441666667,0.083333333,,5/10/2024 19:00,,,
1700,13.21666667,0.894118938,615.3333333,0.275,0,,5/10/2024 20:00,,,
1701,12.11666667,0.92157094,615.3333333,0.266666667,0,,5/10/2024 21:00,,,
1702,11.45,0.934648582,606.8333333,0.275833333,0,,5/10/2024 22:00,,,
1703,11.79166667,0.921103349,578,0.291666667,0,,5/10/2024 23:00,,,
1704,11.93333333,0.937343358,546.8333333,0.295,0,,5/11/2024 0:00,,,
1705,12.8,0.921011058,537.1666667,0.590833333,0,,5/11/2024 1:00,,,
1706,12.84166667,0.938083981,537.8333333,0.448333333,0,,5/11/2024 2:00,,,
1707,11.875,0.933437275,565,0.206666667,0,,5/11/2024 3:00,,,
1708,12.69166667,0.939854744,578.6666667,0.133333333,0.85,,5/11/2024 4:00,,,
1709,13.18333333,0.937266124,556.5,0.3175,102.975,,5/11/2024 5:00,,,
1710,15.075,0.894849576,537.8333333,0.7675,315.9166667,,5/11/2024 6:00,,,
1711,16.425,0.843638313,537.3333333,0.944166667,619.3416667,,5/11/2024 7:00,,,
1712,18.25,0.754671968,533,1.2975,1249.983333,,5/11/2024 8:00,,,
1713,19.40833333,0.707494076,511.6666667,1.193333333,1341.208333,,5/11/2024 9:00,,,
1714,20.59166667,0.681055815,499.6666667,1.4325,1799.316667,,5/11/2024 10:00,,,
1715,21.38333333,0.696999476,498,1.831666667,2048.258333,,5/11/2024 11:00,,,
1716,22.25,0.695906069,492.1666667,2.085833333,2178.416667,,5/11/2024 12:00,,,
1717,22.38333333,0.718079862,494.5,2.8225,2022.941667,,5/11/2024 13:00,,,
1718,21.74166667,0.747901851,506.8333333,3.136666667,1740.225,,5/11/2024 14:00,,,
1719,21.38333333,0.751375786,507.3333333,3.035833333,1361.166667,,5/11/2024 15:00,,,
1720,20.44166667,0.785144047,513.5,2.878333333,886.0833333,,5/11/2024 16:00,,,
1721,19.19166667,0.813427244,524.1666667,2.189166667,292.9916667,,5/11/2024 17:00,,,
1722,18.075,0.81493402,534.5,1.57,40.725,,5/11/2024 18:00,,,
1723,17.49166667,0.815402606,539,1.265833333,0.058333333,,5/11/2024 19:00,,,
1724,17.18333333,0.809819605,538.5,0.9975,0,,5/11/2024 20:00,,,
1725,16.08333333,0.832998722,545,0.610833333,0,,5/11/2024 21:00,,,
1726,15.00833333,0.865247534,566,0.34,0,,5/11/2024 22:00,,,
1727,13.85833333,0.901578947,605,0.273333333,0,,5/11/2024 23:00,,,
1728,13.36666667,0.926654352,612.3333333,0.2525,0,,5/12/2024 0:00,,,
1729,13.33333333,0.94011976,607.6666667,0.285833333,0,,5/12/2024 1:00,,,
1730,13.31666667,0.961823735,610.5,0.245833333,0,,5/12/2024 2:00,,,
1731,13.59166667,0.946979434,609.1666667,0.220833333,0,,5/12/2024 3:00,,,
1732,15.46666667,0.952973589,571,0.288333333,0.366666667,,5/12/2024 4:00,,,
1733,16.19166667,0.959692029,567.3333333,0.374166667,18.30833333,,5/12/2024 5:00,,,
1734,17.28333333,0.947172682,555.5,1.295833333,55.10833333,,5/12/2024 6:00,,,
1735,18.16666667,0.921675192,547.6666667,1.5975,187.775,,5/12/2024 7:00,,,
1736,19.49166667,0.880182299,537.1666667,1.906666667,593.5833333,,5/12/2024 8:00,,,
1737,20.74166667,0.814991482,526,2.68,1004.441667,,5/12/2024 9:00,,,
1738,20.49166667,0.810419982,526.8333333,2.431666667,761.75,,5/12/2024 10:00,,,
1739,20.75,0.824017973,528.1666667,2.159166667,851.225,,5/12/2024 11:00,,,
1740,20.58333333,0.818163069,529,2.063333333,664.225,,5/12/2024 12:00,,,
1741,19.75,0.854048964,537,1.890833333,385.0083333,,5/12/2024 13:00,,,
1742,19.54166667,0.85947017,541,1.735,464.0083333,,5/12/2024 14:00,,,
1743,20.09166667,0.789316876,530.8333333,1.76,365.275,,5/12/2024 15:00,,,
1744,19.25,0.842254785,539.5,1.181666667,164.3416667,,5/12/2024 16:00,,,
1745,18.70833333,0.87082302,545.8333333,0.854166667,101.5083333,,5/12/2024 17:00,,,
1746,18.28333333,0.88340736,551.6666667,0.881666667,16.31666667,,5/12/2024 18:00,,,
1747,17.96666667,0.914239482,559.3333333,0.73,0.016666667,,5/12/2024 19:00,,,
1748,17.825,0.928915761,562.1666667,1.1875,0,,5/12/2024 20:00,,,
1749,17.5,0.954951197,573,1.501666667,0,,5/12/2024 21:00,,,
1750,17.59166667,0.962268845,572.6666667,1.395,0,,5/12/2024 22:00,,,
1751,17.69166667,0.968657209,584.8333333,1.799166667,0,,5/12/2024 23:00,,,
1752,17.66666667,0.97278575,592.6666667,2.003333333,0,,5/13/2024 0:00,,,
1753,17.66666667,0.975674116,592.3333333,1.625,0,,5/13/2024 1:00,,,
1754,17.83333333,0.977131656,579,1.12,0,,5/13/2024 2:00,,,
1755,17.94166667,0.976889393,568.5,0.62,0,,5/13/2024 3:00,,,
1756,17.95833333,0.982989064,570.6666667,0.4625,0.125,,5/13/2024 4:00,,,
1757,17.55833333,0.986287709,568.5,0.634166667,18.99166667,,5/13/2024 5:00,,,
1758,17.55833333,0.991283414,562.8333333,0.5175,107.6583333,,5/13/2024 6:00,,,
1759,17.28333333,0.997045915,553.1666667,0.671666667,135.6666667,,5/13/2024 7:00,,,
1760,16.79166667,0.996511425,541,0.53,206.6083333,,5/13/2024 8:00,,,
1761,16.29166667,0.9986512,532.8333333,0.6575,318.725,,5/13/2024 9:00,,,
1762,15.88333333,0.997227613,532,0.7575,305.7833333,,5/13/2024 10:00,,,
1763,15.375,0.997616096,539.8333333,0.958333333,387.4583333,,5/13/2024 11:00,,,
1764,15.14166667,0.99272833,539.3333333,0.9575,351.8,,5/13/2024 12:00,,,
1765,14.96666667,0.991678904,542.1666667,0.705833333,228.4,,5/13/2024 13:00,,,
1766,14.19166667,0.971678682,538.1666667,0.539166667,132.3666667,,5/13/2024 14:00,,,
1767,14.2,0.977321926,542.8333333,0.675833333,120.5666667,,5/13/2024 15:00,,,
1768,13.80833333,0.974654135,538.1666667,0.4925,126.325,,5/13/2024 16:00,,,
1769,13.94166667,0.97382473,538.1666667,0.553333333,160.275,,5/13/2024 17:00,,,
1770,13.225,0.956660083,535,0.546666667,74.18333333,,5/13/2024 18:00,,,
1771,11.4,0.943729904,567.6666667,0.613333333,0.325,,5/13/2024 19:00,,,
1772,9.933333333,0.954967249,593,0.430833333,0,,5/13/2024 20:00,,,
1773,9.966666667,0.950340136,603.5,0.5375,0,,5/13/2024 21:00,,,
1774,9.533333333,0.967068386,603.8333333,0.565,0,,5/13/2024 22:00,,,
1775,8.341666667,0.967354995,621.8333333,0.344166667,0,,5/13/2024 23:00,,,
1776,8.5,0.960246025,623.6666667,0.2075,0,,5/14/2024 0:00,,,
1777,8.541666667,0.964794007,584.8333333,0.373333333,0,,5/14/2024 1:00,,,
1778,8.408333333,0.966752305,610.8333333,0.559166667,0,,5/14/2024 2:00,,,
1779,8.333333333,0.973379982,609.8333333,0.228333333,0,,5/14/2024 3:00,,,
1780,8.175,0.968514821,615.5,0.210833333,0.908333333,,5/14/2024 4:00,,,
1781,9.125,0.979124676,608.3333333,0.280833333,89.54166667,,5/14/2024 5:00,,,
1782,11.78333333,0.998795471,561.8333333,0.736666667,294.8416667,,5/14/2024 6:00,,,
1783,12.99166667,0.997216036,551.3333333,1.028333333,478.5666667,,5/14/2024 7:00,,,
1784,14.56666667,0.983929289,525.6666667,1.0225,773.875,,5/14/2024 8:00,,,
1785,17.06666667,0.888299238,521.3333333,0.678333333,1238.991667,,5/14/2024 9:00,,,
1786,19.46666667,0.719005826,520.1666667,0.815833333,1953.633333,,5/14/2024 10:00,,,
1787,21.50833333,0.660515886,529.1666667,1.275,2067.366667,,5/14/2024 11:00,,,
1788,22.19166667,0.665171619,525,1.721666667,1990.266667,,5/14/2024 12:00,,,
1789,22.075,0.65819209,524,1.853333333,1567.866667,,5/14/2024 13:00,,,
1790,22.65,0.592727273,516.6666667,1.79,1518.641667,,5/14/2024 14:00,,,
1791,22.54166667,0.620145113,518.3333333,2.068333333,1398.583333,,5/14/2024 15:00,,,
1792,21.39166667,0.673251783,523.5,2.226666667,945.55,,5/14/2024 16:00,,,
1793,20.09166667,0.670968657,528.6666667,1.98,413.2666667,,5/14/2024 17:00,,,
1794,18.58333333,0.638296216,528.6666667,1.6425,51.31666667,,5/14/2024 18:00,,,
1795,17.53333333,0.673732336,537,0.924166667,0.258333333,,5/14/2024 19:00,,,
1796,14.275,0.836661546,587.8333333,0.3275,0,,5/14/2024 20:00,,,
1797,13.06666667,0.877981143,604,0.313333333,0,,5/14/2024 21:00,,,
1798,13.225,0.897365532,592.5,0.3675,0,,5/14/2024 22:00,,,
1799,13.2,0.910989011,592.1666667,0.371666667,0,,5/14/2024 23:00,,,
1800,12.94166667,0.923928851,612.1666667,0.253333333,0,,5/15/2024 0:00,,,
1801,12.65833333,0.932901171,646.1666667,0.226666667,0,,5/15/2024 1:00,,,
1802,13.05,0.945555556,666.1666667,0.174166667,0,,5/15/2024 2:00,,,
1803,12.725,0.952974504,675.8333333,0.214166667,0,,5/15/2024 3:00,,,
1804,12.625,0.94808899,605,0.300833333,1.475,,5/15/2024 4:00,,,
1805,12.10833333,0.971067548,635.8333333,0.1825,108.7083333,,5/15/2024 5:00,,,
1806,15.69166667,0.962174279,569.6666667,0.325,435.0666667,,5/15/2024 6:00,,,
1807,18.60833333,0.818485697,560.1666667,0.684166667,933.0333333,,5/15/2024 7:00,,,
1808,20.34166667,0.717896795,548.8333333,0.8125,1197.583333,,5/15/2024 8:00,,,
1809,20.75833333,0.634129739,546.5,0.8925,1061.108333,,5/15/2024 9:00,,,
1810,21.225,0.584656085,526.8333333,1.033333333,1032.825,,5/15/2024 10:00,,,
1811,22,0.559926865,522.6666667,1.125833333,1190.275,,5/15/2024 11:00,,,
1812,21.11666667,0.595385331,523.8333333,1.224166667,672.9083333,,5/15/2024 12:00,,,
1813,21.675,0.644327245,516.3333333,1.345833333,959.5166667,,5/15/2024 13:00,,,
1814,21.1,0.656908509,517.3333333,1.226666667,502.2166667,,5/15/2024 14:00,,,
1815,20.43333333,0.718119409,519.5,1.121666667,324.075,,5/15/2024 15:00,,,
1816,19.7,0.76491534,532.8333333,0.923333333,119.7,,5/15/2024 16:00,,,
1817,19.325,0.788025288,539.8333333,0.55,51.85833333,,5/15/2024 17:00,,,
1818,17.93333333,0.876663421,549.1666667,0.821666667,47.35833333,,5/15/2024 18:00,,,
1819,17.6,0.903049387,565.8333333,0.5025,0.066666667,,5/15/2024 19:00,,,
1820,17.71666667,0.91446665,575.8333333,0.4375,0,,5/15/2024 20:00,,,
1821,18.025,0.917298693,581.6666667,0.529166667,0,,5/15/2024 21:00,,,
1822,17.7,0.939109685,575,1.1375,0,,5/15/2024 22:00,,,
1823,17.33333333,0.951935239,573.3333333,0.82,0,,5/15/2024 23:00,,,
1824,17.26666667,0.961036761,560.1666667,0.614166667,0,,5/16/2024 0:00,,,
1825,17.14166667,0.962912439,559.6666667,0.450833333,0,,5/16/2024 1:00,,,
1826,17.175,0.96299447,569.3333333,0.4575,0,,5/16/2024 2:00,,,
1827,17.21666667,0.967317487,577.5,0.428333333,0,,5/16/2024 3:00,,,
1828,17.21666667,0.96517751,595.8333333,0.448333333,0.441666667,,5/16/2024 4:00,,,
1829,17.125,0.974814309,587.6666667,0.768333333,20.1,,5/16/2024 5:00,,,
1830,17.25833333,0.982637418,582.5,0.813333333,156.45,,5/16/2024 6:00,,,
1831,18.05833333,0.994366197,569.6666667,1.101666667,369.95,,5/16/2024 7:00,,,
1832,19.075,0.985269678,558.8333333,1.264166667,525.1916667,,5/16/2024 8:00,,,
1833,19.975,0.952445652,549.5,1.315,677.7083333,,5/16/2024 9:00,,,
1834,20.98333333,0.896644295,541.3333333,2.138333333,1142.808333,,5/16/2024 10:00,,,
1835,16.78333333,0.950326797,535.3333333,2.111666667,570.5333333,,5/16/2024 11:00,,,
1836,17.48333333,0.753112207,511,3.356666667,874.275,,5/16/2024 12:00,,,
1837,17.91666667,0.564387788,506,3.799166667,830.2583333,,5/16/2024 13:00,,,
1838,19.71666667,0.486825869,503.6666667,4.088333333,1305.6,,5/16/2024 14:00,,,
1839,20.38333333,0.467832996,504,4.315833333,1409.508333,,5/16/2024 15:00,,,
1840,19.73333333,0.473703301,506,3.72,962.2583333,,5/16/2024 16:00,,,
1841,18.69166667,0.513818998,508.1666667,3.473333333,485.725,,5/16/2024 17:00,,,
1842,16.98333333,0.554301955,512.5,2.350833333,75.4,,5/16/2024 18:00,,,
1843,15.78333333,0.597770553,517.8333333,2.293333333,0.308333333,,5/16/2024 19:00,,,
1844,14.96666667,0.591016085,516.5,2.064166667,0,,5/16/2024 20:00,,,
1845,14.05,0.587360981,519.6666667,1.475833333,0,,5/16/2024 21:00,,,
1846,12.20833333,0.655758855,529.5,0.493333333,0,,5/16/2024 22:00,,,
1847,11.10833333,0.698058497,541.6666667,0.5025,0,,5/16/2024 23:00,,,
1848,9.5,0.789444133,583,0.365833333,0,,5/17/2024 0:00,,,
1849,10.10833333,0.752953813,579.8333333,0.738333333,0,,5/17/2024 1:00,,,
1850,11.16666667,0.702709483,551.6666667,0.655833333,0,,5/17/2024 2:00,,,
1851,10.88333333,0.70971867,552.3333333,0.520833333,0,,5/17/2024 3:00,,,
1852,9.35,0.796280522,568.5,0.465,2.141666667,,5/17/2024 4:00,,,
1853,10.41666667,0.806170886,568.3333333,0.605,115.275,,5/17/2024 5:00,,,
1854,14.5,0.738354507,537.1666667,0.756666667,457.7583333,,5/17/2024 6:00,,,
1855,17.275,0.6530595,535.3333333,0.961666667,892.7333333,,5/17/2024 7:00,,,
1856,19.56666667,0.577351304,521.5,1.473333333,1325.6,,5/17/2024 8:00,,,
1857,21.23333333,0.502742351,506,1.8475,1710.508333,,5/17/2024 9:00,,,
1858,22.48333333,0.458218549,504.5,2.056666667,2022.7,,5/17/2024 10:00,,,
1859,23.01666667,0.463131043,504.3333333,1.890833333,2133.708333,,5/17/2024 11:00,,,
1860,23.7,0.446908946,506.1666667,1.441666667,2128.341667,,5/17/2024 12:00,,,
1861,24.63333333,0.431231167,507.3333333,1.2475,2026.183333,,5/17/2024 13:00,,,
1862,24.975,0.411114037,510.6666667,1.121666667,1720.45,,5/17/2024 14:00,,,
1863,24.53333333,0.451658281,518.5,1.46,1392.958333,,5/17/2024 15:00,,,
1864,23.45833333,0.467059299,517.3333333,1.2225,809.4666667,,5/17/2024 16:00,,,
1865,22.675,0.492433414,521.6666667,0.848333333,383.9166667,,5/17/2024 17:00,,,
1866,20.95,0.554900121,533.6666667,0.501666667,71.73333333,,5/17/2024 18:00,,,
1867,16.61666667,0.745136015,571.6666667,0.415833333,0.291666667,,5/17/2024 19:00,,,
1868,14.41666667,0.813648827,618,0.390833333,0,,5/17/2024 20:00,,,
1869,13.64166667,0.828507319,596.5,0.4975,0,,5/17/2024 21:00,,,
1870,12.91666667,0.858406089,616.1666667,0.386666667,0,,5/17/2024 22:00,,,
1871,12.11666667,0.880391233,622.5,0.354166667,0,,5/17/2024 23:00,,,
1872,11.74166667,0.888136413,624.1666667,0.374166667,0,,5/18/2024 0:00,,,
1873,10.88333333,0.912887522,651.3333333,0.358333333,0,,5/18/2024 1:00,,,
1874,10.85,0.921714579,626.5,0.365833333,0,,5/18/2024 2:00,,,
1875,10.34166667,0.931570555,626,0.3725,0,,5/18/2024 3:00,,,
1876,9.916666667,0.929596719,619.5,0.385,2.783333333,,5/18/2024 4:00,,,
1877,10.88333333,0.940537084,598.1666667,0.225833333,149.825,,5/18/2024 5:00,,,
1878,15.63333333,0.861436195,553.5,0.435,509.3583333,,5/18/2024 6:00,,,
1879,18.725,0.670727946,537.6666667,0.72,955.0583333,,5/18/2024 7:00,,,
1880,21.06666667,0.580548128,536.3333333,0.724166667,1279.258333,,5/18/2024 8:00,,,
1881,22.44166667,0.532343194,533.6666667,0.761666667,1655.108333,,5/18/2024 9:00,,,
1882,24.59166667,0.462976935,528.1666667,0.960833333,2013.341667,,5/18/2024 10:00,,,
1883,26.05,0.443537213,528.3333333,1.141666667,2200.95,,5/18/2024 11:00,,,
1884,26.3,0.440383959,529.8333333,1.470833333,2120.4,,5/18/2024 12:00,,,
1885,26.8,0.404874586,523.8333333,1.134166667,1749.166667,,5/18/2024 13:00,,,
1886,27.41666667,0.379742207,520.5,0.981666667,1540.116667,,5/18/2024 14:00,,,
1887,27.18333333,0.367369589,518.6666667,1.319166667,1259.975,,5/18/2024 15:00,,,
1888,26.50833333,0.344068939,514.1666667,1.278333333,886.6083333,,5/18/2024 16:00,,,
1889,25.18333333,0.359261186,518.6666667,0.8525,338.175,,5/18/2024 17:00,,,
1890,21.85833333,0.591856181,568.1666667,0.34,43.19166667,,5/18/2024 18:00,,,
1891,18.625,0.741031216,620.5,0.368333333,0.258333333,,5/18/2024 19:00,,,
1892,17.05,0.802349511,644,0.313333333,0,,5/18/2024 20:00,,,
1893,16.34166667,0.829071332,646.1666667,0.39,0,,5/18/2024 21:00,,,
1894,17.39166667,0.764962646,590,0.545,0,,5/18/2024 22:00,,,
1895,16.89166667,0.817543556,591.5,0.366666667,0,,5/18/2024 23:00,,,
1896,16.65,0.829970928,588.6666667,0.274166667,0,,5/19/2024 0:00,,,
1897,16.25833333,0.842875203,594.8333333,0.240833333,0,,5/19/2024 1:00,,,
1898,16.3,0.836139372,581.8333333,0.355833333,0,,5/19/2024 2:00,,,
1899,16.575,0.809102961,566.3333333,0.410833333,0,,5/19/2024 3:00,,,
1900,16.40833333,0.839617584,604.5,0.224166667,0.466666667,,5/19/2024 4:00,,,
1901,16.29166667,0.863050725,626,0.365833333,25.65,,5/19/2024 5:00,,,
1902,16.79166667,0.850570707,597.6666667,0.4325,80.64166667,,5/19/2024 6:00,,,
1903,17.18333333,0.859693878,589.5,0.339166667,111.575,,5/19/2024 7:00,,,
1904,17.85833333,0.909920926,575.3333333,0.5075,289.925,,5/19/2024 8:00,,,
1905,18.75833333,0.870885686,557.5,0.6775,465.6333333,,5/19/2024 9:00,,,
1906,19.09166667,0.835948107,552.3333333,1.228333333,638.9083333,,5/19/2024 10:00,,,
1907,18.975,0.826589595,546.5,1.149166667,708.1166667,,5/19/2024 11:00,,,
1908,18.675,0.783905197,531,0.975833333,849.45,,5/19/2024 12:00,,,
1909,19.00833333,0.735764652,522.6666667,0.860833333,791.6833333,,5/19/2024 13:00,,,
1910,18.80833333,0.70683163,525.5,1.019166667,453.9666667,,5/19/2024 14:00,,,
1911,18.51666667,0.71640625,525.8333333,0.4025,283.3083333,,5/19/2024 15:00,,,
1912,17.90833333,0.737056003,530,0.95,183.2833333,,5/19/2024 16:00,,,
1913,16.73333333,0.806109944,542.5,0.6575,58.09166667,,5/19/2024 17:00,,,
1914,15.725,0.861435103,544.6666667,0.6125,12.30833333,,5/19/2024 18:00,,,
1915,15.16666667,0.894955949,564.1666667,0.274166667,0.091666667,,5/19/2024 19:00,,,
1916,14.925,0.918499607,563,0.645,0,,5/19/2024 20:00,,,
1917,13.99166667,0.922176956,563.6666667,0.840833333,0,,5/19/2024 21:00,,,
1918,13.775,0.940696812,560.6666667,0.420833333,0,,5/19/2024 22:00,,,
1919,13.81666667,0.946713095,564.5,0.575833333,0,,5/19/2024 23:00,,,
1920,14.00833333,0.950469239,558.6666667,0.6525,0,,5/20/2024 0:00,,,
1921,14.01666667,0.95366514,560,0.435833333,0,,5/20/2024 1:00,,,
1922,13.96666667,0.962347035,563.5,1.0325,0,,5/20/2024 2:00,,,
1923,14.175,0.963345379,564.1666667,0.67,0,,5/20/2024 3:00,,,
1924,14.41666667,0.963959391,561.8333333,0.45,0.866666667,,5/20/2024 4:00,,,
1925,14.51666667,0.969226112,568.6666667,0.4725,46.575,,5/20/2024 5:00,,,
1926,15.2,0.975868726,564.3333333,0.5675,150.55,,5/20/2024 6:00,,,
1927,16.10833333,0.965366387,552.3333333,0.581666667,280.075,,5/20/2024 7:00,,,
1928,17.30833333,0.961609855,545,0.911666667,705.5083333,,5/20/2024 8:00,,,
1929,20.075,0.90787329,540.5,0.859166667,1623.441667,,5/20/2024 9:00,,,
1930,21.65833333,0.794202899,536.1666667,0.909166667,1272.883333,,5/20/2024 10:00,,,
1931,23.05833333,0.72031896,524.8333333,0.85,1984.341667,,5/20/2024 11:00,,,
1932,24.8,0.632654147,511.6666667,0.853333333,1851.716667,,5/20/2024 12:00,,,
1933,26.01666667,0.529779011,504.3333333,1.725833333,1818.991667,,5/20/2024 13:00,,,
1934,26.16666667,0.485308569,498.1666667,1.470833333,1335.433333,,5/20/2024 14:00,,,
1935,25.89166667,0.437013376,498.1666667,1.260833333,1139.966667,,5/20/2024 15:00,,,
1936,24.81666667,0.42688378,499.3333333,1.365833333,770.1916667,,5/20/2024 16:00,,,
1937,22.90833333,0.442884455,502.1666667,1.3125,310.7666667,,5/20/2024 17:00,,,
1938,21.49166667,0.476903058,506,1.179166667,95.73333333,,5/20/2024 18:00,,,
1939,18.375,0.637932393,543.8333333,0.5075,0.333333333,,5/20/2024 19:00,,,
1940,15.91666667,0.764033551,592.3333333,0.418333333,0,,5/20/2024 20:00,,,
1941,14.40833333,0.857607811,622.1666667,0.385,0,,5/20/2024 21:00,,,
1942,14.45,0.839542417,617,0.579166667,0,,5/20/2024 22:00,,,
1943,14.60833333,0.829368664,593,0.44,0,,5/20/2024 23:00,,,
1944,13.8,0.869477912,623.6666667,0.410833333,0,,5/21/2024 0:00,,,
1945,13.20833333,0.878115735,640,0.360833333,0,,5/21/2024 1:00,,,
1946,12.98333333,0.891509959,637,0.406666667,0,,5/21/2024 2:00,,,
1947,13.375,0.888514248,619.5,0.43,0,,5/21/2024 3:00,,,
1948,12.625,0.910867329,633,0.361666667,2.725,,5/21/2024 4:00,,,
1949,13.81666667,0.90567032,606.5,0.469166667,90.45,,5/21/2024 5:00,,,
1950,16.675,0.862123474,565,0.445,317.4583333,,5/21/2024 6:00,,,
1951,19.66666667,0.722565632,528.5,0.474166667,745.5666667,,5/21/2024 7:00,,,
1952,22.54166667,0.601427177,521.5,1.003333333,1366.233333,,5/21/2024 8:00,,,
1953,23.75,0.580872331,504.8333333,2.130833333,1678.775,,5/21/2024 9:00,,,
1954,24.05833333,0.573354127,503.3333333,2.140833333,2014.866667,,5/21/2024 10:00,,,
1955,24.8,0.555401736,502.8333333,2.070833333,2198.408333,,5/21/2024 11:00,,,
1956,25.43333333,0.542096352,505.1666667,2.225833333,2239.716667,,5/21/2024 12:00,,,
1957,25.73333333,0.518512914,505.5,2.465,2117.716667,,5/21/2024 13:00,,,
1958,25.7,0.486887979,503.8333333,2.540833333,1824.341667,,5/21/2024 14:00,,,
1959,25.525,0.462700276,502.5,2.105833333,1447.733333,,5/21/2024 15:00,,,
